order	chromosome	type	start	end	strand	ID	accession_number	Name_hsaV2	Name	derives_from
4238_	chr9	miRNA_primary_transcript	97847727.0	97847823.0	+	MI0000440	MI0000440	hsa-mir-27b	hsa-mir-27b	na
4239_	chr9	miRNA	97847745.0	97847766.0	+	MIMAT0004588	MIMAT0004588	hsa-miR-27b-5p	hsa-miR-27b-5p	MI0000440
4240_	chr9	miRNA	97847787.0	97847807.0	+	MIMAT0000419	MIMAT0000419	hsa-miR-27b-3p	hsa-miR-27b-3p	MI0000440
4241_	chr9	miRNA_primary_transcript	97848296.0	97848376.0	-	MI0014181	MI0014181	hsa-mir-3074	hsa-mir-3074	na
4242_	chr9	miRNA	97848306.0	97848327.0	-	MIMAT0015027	MIMAT0015027	hsa-miR-3074-3p	hsa-miR-3074-3p	MI0014181
4243_	chr9	miRNA	97848345.0	97848365.0	-	MIMAT0019208	MIMAT0019208	hsa-miR-3074-5p	hsa-miR-3074-5p	MI0014181
4244_	chr9	miRNA_primary_transcript	97848303.0	97848370.0	+	MI0000080	MI0000080	hsa-mir-24-1	hsa-mir-24-1	na
4245_	chr9	miRNA	97848309.0	97848330.0	+	MIMAT0000079	MIMAT0000079	hsa-miR-24-1-5p	hsa-miR-24-1-5p	MI0000080
4246_	chr9	miRNA	97848346.0	97848367.0	+	MIMAT0000080_1	MIMAT0000080	hsa-miR-24-3p	hsa-miR-24-3p	MI0000080
4247_	chr9	miRNA_primary_transcript	100125836.0	100125963.0	-	MI0006369	MI0006369	hsa-mir-1302-8	hsa-mir-1302-8	na
4248_	chr9	miRNA	100125878.0	100125898.0	-	MIMAT0005890_10	MIMAT0005890	hsa-miR-1302-3p	hsa-miR-1302	MI0006369
4249_	chr9	miRNA_primary_transcript	100991431.0	100991499.0	-	MI0022700	MI0022700	hsa-mir-6854	hsa-mir-6854	na
4250_	chr9	miRNA	100991471.0	100991494.0	-	MIMAT0027608	MIMAT0027608	hsa-miR-6854-5p	hsa-miR-6854-5p	MI0022700
4251_	chr9	miRNA	100991431.0	100991451.0	-	MIMAT0027609	MIMAT0027609	hsa-miR-6854-3p	hsa-miR-6854-3p	MI0022700
4252_	chr9	miRNA_primary_transcript	109363209.0	109363303.0	+	MI0025917	MI0025917	hsa-mir-8081	hsa-mir-8081	na
4253_	chr9	miRNA	109363271.0	109363293.0	+	MIMAT0031008	MIMAT0031008	hsa-miR-8081-3p	hsa-miR-8081	MI0025917
4254_	chr9	miRNA_primary_transcript	111808509.0	111808578.0	-	MI0000090	MI0000090	hsa-mir-32	hsa-mir-32	na
4255_	chr9	miRNA	111808552.0	111808573.0	-	MIMAT0000090	MIMAT0000090	hsa-miR-32-5p	hsa-miR-32-5p	MI0000090
4256_	chr9	miRNA	111808511.0	111808532.0	-	MIMAT0004505	MIMAT0004505	hsa-miR-32-3p	hsa-miR-32-3p	MI0000090
4257_	chr9	miRNA_primary_transcript	112273755.0	112273825.0	-	MI0016435	MI0016435	hsa-mir-3927	hsa-mir-3927	na
4258_	chr9	miRNA	112273760.0	112273781.0	-	MIMAT0018202	MIMAT0018202	hsa-miR-3927-3p	hsa-miR-3927-3p	MI0016435
4259_	chr9	miRNA	112273798.0	112273818.0	-	MIMAT0022970	MIMAT0022970	hsa-miR-3927-5p	hsa-miR-3927-5p	MI0016435
4260_	chr9	miRNA_primary_transcript	114033436.0	114033494.0	-	MI0025238	MI0025238	hsa-mir-7702	hsa-mir-7702	na
4261_	chr9	miRNA	114033473.0	114033494.0	-	MIMAT0030017	MIMAT0030017	hsa-miR-7702-5p	hsa-miR-7702	MI0025238
4262_	chr9	miRNA_primary_transcript	114694380.0	114694449.0	+	MI0017298	MI0017298	hsa-mir-4668	hsa-mir-4668	na
4263_	chr9	miRNA	114694380.0	114694402.0	+	MIMAT0019745	MIMAT0019745	hsa-miR-4668-5p	hsa-miR-4668-5p	MI0017298
4264_	chr9	miRNA	114694427.0	114694449.0	+	MIMAT0019746	MIMAT0019746	hsa-miR-4668-3p	hsa-miR-4668-3p	MI0017298
4265_	chr9	miRNA_primary_transcript	116971714.0	116971809.0	+	MI0003513	MI0003513	hsa-mir-455	hsa-mir-455	na
4266_	chr9	miRNA	116971729.0	116971750.0	+	MIMAT0003150	MIMAT0003150	hsa-miR-455-5p	hsa-miR-455-5p	MI0003513
4267_	chr9	miRNA	116971767.0	116971787.0	+	MIMAT0004784	MIMAT0004784	hsa-miR-455-3p	hsa-miR-455-3p	MI0003513
4268_	chr9	miRNA_primary_transcript	123007257.0	123007328.0	-	MI0000262	MI0000262	hsa-mir-147a	hsa-mir-147a	na
4269_	chr9	miRNA	123007263.0	123007282.0	-	MIMAT0000251	MIMAT0000251	hsa-miR-147a-3p	hsa-miR-147a	MI0000262
4270_	chr9	miRNA_primary_transcript	124882361.0	124882446.0	-	MI0016831	MI0016831	hsa-mir-4478	hsa-mir-4478	na
4271_	chr9	miRNA	124882426.0	124882442.0	-	MIMAT0019006	MIMAT0019006	hsa-miR-4478-5p	hsa-miR-4478	MI0016831
4272_	chr9	miRNA_primary_transcript	125873825.0	125873922.0	-	MI0003613	MI0003613	hsa-mir-600	hsa-mir-600	na
4273_	chr9	miRNA	125873840.0	125873862.0	-	MIMAT0003268	MIMAT0003268	hsa-miR-600-3p	hsa-miR-600	MI0003613
4274_	chr9	miRNA_primary_transcript	126164804.0	126164882.0	-	MI0003614	MI0003614	hsa-mir-601	hsa-mir-601	na
4275_	chr9	miRNA	126164846.0	126164867.0	-	MIMAT0003269	MIMAT0003269	hsa-miR-601-5p	hsa-miR-601	MI0003614
4276_	chr9	miRNA_primary_transcript	126247808.0	126247901.0	-	MI0023610	MI0023610	hsa-mir-7150	hsa-mir-7150	na
4277_	chr9	miRNA	126247863.0	126247880.0	-	MIMAT0028211	MIMAT0028211	hsa-miR-7150-5p	hsa-miR-7150	MI0023610
4278_	chr9	miRNA_primary_transcript	127454721.0	127454830.0	+	MI0000269	MI0000269	hsa-mir-181a-2	hsa-mir-181a-2	na
4279_	chr9	miRNA	127454759.0	127454781.0	+	MIMAT0000256_1	MIMAT0000256	hsa-miR-181a-5p	hsa-miR-181a-5p	MI0000269
4280_	chr9	miRNA	127454797.0	127454818.0	+	MIMAT0004558	MIMAT0004558	hsa-miR-181a-2-3p	hsa-miR-181a-2-3p	MI0000269
4281_	chr9	miRNA_primary_transcript	127455989.0	127456077.0	+	MI0000683	MI0000683	hsa-mir-181b-2	hsa-mir-181b-2	na
4282_	chr9	miRNA	127456004.0	127456026.0	+	MIMAT0000257_1	MIMAT0000257	hsa-miR-181b-5p	hsa-miR-181b-5p	MI0000683
4283_	chr9	miRNA_primary_transcript	130452966.0	130453074.0	-	MI0016415	MI0016415	hsa-mir-3911	hsa-mir-3911	na
4284_	chr9	miRNA	130453042.0	130453063.0	-	MIMAT0018185	MIMAT0018185	hsa-miR-3911-5p	hsa-miR-3911	MI0016415
4285_	chr9	miRNA_primary_transcript	130548112.0	130548202.0	+	MI0016964	MI0016964	hsa-mir-3960	hsa-mir-3960	na
4286_	chr9	miRNA	130548158.0	130548177.0	+	MIMAT0019337	MIMAT0019337	hsa-miR-3960-3p	hsa-miR-3960	MI0016964
4287_	chr9	miRNA_primary_transcript	130548197.0	130548286.0	+	MI0013006	MI0013006	hsa-mir-2861	hsa-mir-2861	na
4288_	chr9	miRNA	130548250.0	130548268.0	+	MIMAT0013802	MIMAT0013802	hsa-miR-2861-3p	hsa-miR-2861	MI0013006
4289_	chr9	miRNA_primary_transcript	130631694.0	130631774.0	-	MI0017303	MI0017303	hsa-mir-4672	hsa-mir-4672	na
4290_	chr9	miRNA	130631704.0	130631724.0	-	MIMAT0019754	MIMAT0019754	hsa-miR-4672-3p	hsa-miR-4672	MI0017303
4291_	chr9	miRNA_primary_transcript	131007000.0	131007109.0	-	MI0000282	MI0000282	hsa-mir-199b	hsa-mir-199b	na
4292_	chr9	miRNA	131007062.0	131007084.0	-	MIMAT0000263	MIMAT0000263	hsa-miR-199b-5p	hsa-miR-199b-5p	MI0000282
4293_	chr9	miRNA	131007024.0	131007045.0	-	MIMAT0004563	MIMAT0004563	hsa-miR-199b-3p	hsa-miR-199b-3p	MI0000282
4294_	chr9	miRNA_primary_transcript	131007226.0	131007309.0	-	MI0014182	MI0014182	hsa-mir-3154	hsa-mir-3154	na
4295_	chr9	miRNA	131007235.0	131007256.0	-	MIMAT0015028	MIMAT0015028	hsa-miR-3154-3p	hsa-miR-3154	MI0014182
4296_	chr9	miRNA_primary_transcript	131154897.0	131154993.0	-	MI0000740	MI0000740	hsa-mir-219a-2	hsa-mir-219a-2	na
4297_	chr9	miRNA	131154955.0	131154975.0	-	MIMAT0000276_1	MIMAT0000276	hsa-miR-219a-5p	hsa-miR-219a-5p	MI0000740
4298_	chr9	miRNA	131154911.0	131154932.0	-	MIMAT0004675	MIMAT0004675	hsa-miR-219a-2-3p	hsa-miR-219a-2-3p	MI0000740
4299_	chr9	miRNA_primary_transcript	131154900.0	131154987.0	+	MI0017299	MI0017299	hsa-mir-219b	hsa-mir-219b	na
4300_	chr9	miRNA	131154913.0	131154934.0	+	MIMAT0019747	MIMAT0019747	hsa-miR-219b-5p	hsa-miR-219b-5p	MI0017299
4301_	chr9	miRNA	131154955.0	131154977.0	+	MIMAT0019748	MIMAT0019748	hsa-miR-219b-3p	hsa-miR-219b-3p	MI0017299
4302_	chr9	miRNA_primary_transcript	132631884.0	132631950.0	+	MI0022701	MI0022701	hsa-mir-6855	hsa-mir-6855	na
4303_	chr9	miRNA	132631889.0	132631913.0	+	MIMAT0027610	MIMAT0027610	hsa-miR-6855-5p	hsa-miR-6855-5p	MI0022701
4304_	chr9	miRNA	132631929.0	132631950.0	+	MIMAT0027611	MIMAT0027611	hsa-miR-6855-3p	hsa-miR-6855-3p	MI0022701
4305_	chr9	miRNA_primary_transcript	133501684.0	133501750.0	+	MI0022702	MI0022702	hsa-mir-6856	hsa-mir-6856	na
4306_	chr9	miRNA	133501689.0	133501712.0	+	MIMAT0027612	MIMAT0027612	hsa-miR-6856-5p	hsa-miR-6856-5p	MI0022702
4307_	chr9	miRNA	133501729.0	133501750.0	+	MIMAT0027613	MIMAT0027613	hsa-miR-6856-3p	hsa-miR-6856-3p	MI0022702
4308_	chr9	miRNA_primary_transcript	135821094.0	135821158.0	+	MI0019283	MI0019283	hsa-mir-548aw	hsa-mir-548aw	na
4309_	chr9	miRNA	135821101.0	135821120.0	+	MIMAT0022471	MIMAT0022471	hsa-miR-548aw-5p	hsa-miR-548aw	MI0019283
4310_	chr9	miRNA_primary_transcript	135927383.0	135927446.0	+	MI0022724	MI0022724	hsa-mir-6877	hsa-mir-6877	na
4311_	chr9	miRNA	135927388.0	135927409.0	+	MIMAT0027654	MIMAT0027654	hsa-miR-6877-5p	hsa-miR-6877-5p	MI0022724
4312_	chr9	miRNA	135927422.0	135927442.0	+	MIMAT0027655	MIMAT0027655	hsa-miR-6877-3p	hsa-miR-6877-3p	MI0022724
4313_	chr9	miRNA_primary_transcript	137271257.0	137271318.0	+	MI0017300	MI0017300	hsa-mir-4669	hsa-mir-4669	na
4314_	chr9	miRNA	137271295.0	137271316.0	+	MIMAT0019749	MIMAT0019749	hsa-miR-4669-3p	hsa-miR-4669	MI0017300
4315_	chr9	miRNA_primary_transcript	137741144.0	137741215.0	-	MI0016832	MI0016832	hsa-mir-3689c	hsa-mir-3689c	na
4316_	chr9	miRNA	137741148.0	137741169.0	-	MIMAT0019007	MIMAT0019007	hsa-miR-3689c-3p	hsa-miR-3689c	MI0016832
4317_	chr9	miRNA_primary_transcript	137741333.0	137741410.0	-	MI0016090	MI0016090	hsa-mir-3689a	hsa-mir-3689a	na
4318_	chr9	miRNA	137741380.0	137741401.0	-	MIMAT0018117	MIMAT0018117	hsa-miR-3689a-5p	hsa-miR-3689a-5p	MI0016090
4319_	chr9	miRNA	137741340.0	137741361.0	-	MIMAT0018118	MIMAT0018118	hsa-miR-3689a-3p	hsa-miR-3689a-3p	MI0016090
4320_	chr9	miRNA_primary_transcript	137741455.0	137741528.0	-	MI0016834	MI0016834	hsa-mir-3689d-1	hsa-mir-3689d-1	na
4321_	chr9	miRNA	137741506.0	137741527.0	-	MIMAT0019008	MIMAT0019008	hsa-miR-3689d-5p	hsa-miR-3689d	MI0016834
4322_	chr9	miRNA_primary_transcript	137741971.0	137742118.0	-	MI0016411	MI0016411	hsa-mir-3689b	hsa-mir-3689b	na
4323_	chr9	miRNA	137742052.0	137742073.0	-	MIMAT0018180	MIMAT0018180	hsa-miR-3689b-5p	hsa-miR-3689b-5p	MI0016411
4324_	chr9	miRNA	137742012.0	137742033.0	-	MIMAT0018181	MIMAT0018181	hsa-miR-3689b-3p	hsa-miR-3689b-3p	MI0016411
4325_	chr9	miRNA_primary_transcript	137742123.0	137742202.0	-	MI0016835	MI0016835	hsa-mir-3689d-2	hsa-mir-3689d-2	na
4326_	chr9	miRNA	137742178.0	137742199.0	-	MIMAT0019008_1	MIMAT0019008	hsa-miR-3689d-5p	hsa-miR-3689d	MI0016835
4327_	chr9	miRNA_primary_transcript	137742416.0	137742487.0	-	MI0016836	MI0016836	hsa-mir-3689e	hsa-mir-3689e	na
4328_	chr9	miRNA	137742460.0	137742481.0	-	MIMAT0019009	MIMAT0019009	hsa-miR-3689e-5p	hsa-miR-3689e	MI0016836
4329_	chr9	miRNA_primary_transcript	137742588.0	137742653.0	-	MI0016837	MI0016837	hsa-mir-3689f	hsa-mir-3689f	na
4330_	chr9	miRNA	137742629.0	137742650.0	-	MIMAT0019010	MIMAT0019010	hsa-miR-3689f-5p	hsa-miR-3689f	MI0016837
4331_	chr9	miRNA_primary_transcript	139414020.0	139414078.0	-	MI0017304	MI0017304	hsa-mir-4673	hsa-mir-4673	na
4332_	chr9	miRNA	139414056.0	139414077.0	-	MIMAT0019755	MIMAT0019755	hsa-miR-4673-5p	hsa-miR-4673	MI0017304
4333_	chr9	miRNA_primary_transcript	139440625.0	139440711.0	-	MI0017305	MI0017305	hsa-mir-4674	hsa-mir-4674	na
4334_	chr9	miRNA	139440634.0	139440654.0	-	MIMAT0019756	MIMAT0019756	hsa-miR-4674-3p	hsa-miR-4674	MI0017305
4335_	chr9	miRNA_primary_transcript	139565054.0	139565138.0	+	MI0000471	MI0000471	hsa-mir-126	hsa-mir-126	na
4336_	chr9	miRNA	139565068.0	139565088.0	+	MIMAT0000444	MIMAT0000444	hsa-miR-126-5p	hsa-miR-126-5p	MI0000471
4337_	chr9	miRNA	139565105.0	139565126.0	+	MIMAT0000445	MIMAT0000445	hsa-miR-126-3p	hsa-miR-126-3p	MI0000471
4338_	chr9	miRNA_primary_transcript	139641345.0	139641422.0	-	MI0022557	MI0022557	hsa-mir-6722	hsa-mir-6722	na
4339_	chr9	miRNA	139641393.0	139641412.0	-	MIMAT0025853	MIMAT0025853	hsa-miR-6722-5p	hsa-miR-6722-5p	MI0022557
4340_	chr9	miRNA	139641355.0	139641376.0	-	MIMAT0025854	MIMAT0025854	hsa-miR-6722-3p	hsa-miR-6722-3p	MI0022557
4341_	chr9	miRNA_primary_transcript	139725409.0	139725475.0	+	MI0015897	MI0015897	hsa-mir-4292	hsa-mir-4292	na
4342_	chr9	miRNA	139725448.0	139725465.0	+	MIMAT0016919	MIMAT0016919	hsa-miR-4292-3p	hsa-miR-4292	MI0015897
4343_	chr9	miRNA_primary_transcript	139781185.0	139781255.0	+	MI0016838	MI0016838	hsa-mir-4479	hsa-mir-4479	na
4344_	chr9	miRNA	139781229.0	139781250.0	+	MIMAT0019011	MIMAT0019011	hsa-miR-4479-3p	hsa-miR-4479	MI0016838
4345_	chr9	miRNA_primary_transcript	140063638.0	140063722.0	-	MI0016012	MI0016012	hsa-mir-3621	hsa-mir-3621	na
4346_	chr9	miRNA	140063688.0	140063707.0	-	MIMAT0018002	MIMAT0018002	hsa-miR-3621-5p	hsa-miR-3621	MI0016012
4347_	chr9	miRNA_primary_transcript	140344478.0	140344538.0	-	MI0022965	MI0022965	hsa-mir-7114	hsa-mir-7114	na
4348_	chr9	miRNA	140344513.0	140344533.0	-	MIMAT0028125	MIMAT0028125	hsa-miR-7114-5p	hsa-miR-7114-5p	MI0022965
4349_	chr9	miRNA	140344478.0	140344498.0	-	MIMAT0028126	MIMAT0028126	hsa-miR-7114-3p	hsa-miR-7114-3p	MI0022965
4350_	chr9	miRNA_primary_transcript	140732871.0	140732968.0	+	MI0003615	MI0003615	hsa-mir-602	hsa-mir-602	na
4351_	chr9	miRNA	140732886.0	140732908.0	+	MIMAT0003270	MIMAT0003270	hsa-miR-602-5p	hsa-miR-602	MI0003615
4352_	chrX	miRNA_primary_transcript	1412811.0	1412885.0	+	MI0016091	MI0016091	hsa-mir-3690-1	hsa-mir-3690-1	na
4353_	chrX	miRNA	1412820.0	1412842.0	+	MIMAT0018119	MIMAT0018119	hsa-miR-3690-5p	hsa-miR-3690	MI0016091
4354_	chrX	miRNA_primary_transcript	2527232.0	2527295.0	+	MI0020366	MI0020366	hsa-mir-6089-1	hsa-mir-6089-1	na
4355_	chrX	miRNA	2527270.0	2527293.0	+	MIMAT0023714	MIMAT0023714	hsa-miR-6089-3p	hsa-miR-6089	MI0020366
4356_	chrX	miRNA_primary_transcript	6301947.0	6302004.0	-	MI0017411	MI0017411	hsa-mir-4770	hsa-mir-4770	na
4357_	chrX	miRNA	6301948.0	6301965.0	-	MIMAT0019924	MIMAT0019924	hsa-miR-4770-3p	hsa-miR-4770	MI0017411
4358_	chrX	miRNA_primary_transcript	7065901.0	7065978.0	+	MI0017408	MI0017408	hsa-mir-4767	hsa-mir-4767	na
4359_	chrX	miRNA	7065910.0	7065932.0	+	MIMAT0019919	MIMAT0019919	hsa-miR-4767-5p	hsa-miR-4767	MI0017408
4360_	chrX	miRNA_primary_transcript	8095006.0	8095102.0	+	MI0003666	MI0003666	hsa-mir-651	hsa-mir-651	na
4361_	chrX	miRNA	8095021.0	8095042.0	+	MIMAT0003321	MIMAT0003321	hsa-miR-651-5p	hsa-miR-651-5p	MI0003666
4362_	chrX	miRNA	8095059.0	8095080.0	+	MIMAT0026624	MIMAT0026624	hsa-miR-651-3p	hsa-miR-651-3p	MI0003666
4363_	chrX	miRNA_primary_transcript	11336734.0	11336806.0	-	MI0019286	MI0019286	hsa-mir-548ax	hsa-mir-548ax	na
4364_	chrX	miRNA	11336776.0	11336797.0	-	MIMAT0022474	MIMAT0022474	hsa-miR-548ax-5p	hsa-miR-548ax	MI0019286
4365_	chrX	miRNA_primary_transcript	13608411.0	13608465.0	+	MI0020363	MI0020363	hsa-mir-6086	hsa-mir-6086	na
4366_	chrX	miRNA	13608412.0	13608431.0	+	MIMAT0023711	MIMAT0023711	hsa-miR-6086-5p	hsa-miR-6086	MI0020363
4367_	chrX	miRNA_primary_transcript	16645135.0	16645208.0	-	MI0016904	MI0016904	hsa-mir-548am	hsa-mir-548am	na
4368_	chrX	miRNA	16645142.0	16645163.0	-	MIMAT0019076	MIMAT0019076	hsa-miR-548am-3p	hsa-miR-548am-3p	MI0016904
4369_	chrX	miRNA	16645178.0	16645199.0	-	MIMAT0022740	MIMAT0022740	hsa-miR-548am-5p	hsa-miR-548am-5p	MI0016904
4370_	chrX	miRNA_primary_transcript	17444004.0	17444077.0	+	MI0017409	MI0017409	hsa-mir-4768	hsa-mir-4768	na
4371_	chrX	miRNA	17444012.0	17444033.0	+	MIMAT0019920	MIMAT0019920	hsa-miR-4768-5p	hsa-miR-4768-5p	MI0017409
4372_	chrX	miRNA	17444050.0	17444069.0	+	MIMAT0019921	MIMAT0019921	hsa-miR-4768-3p	hsa-miR-4768-3p	MI0017409
4373_	chrX	miRNA_primary_transcript	20035206.0	20035305.0	-	MI0016010	MI0016010	hsa-mir-23c	hsa-mir-23c	na
4374_	chrX	miRNA	20035219.0	20035240.0	-	MIMAT0018000	MIMAT0018000	hsa-miR-23c-3p	hsa-miR-23c	MI0016010
4375_	chrX	miRNA_primary_transcript	28513672.0	28513780.0	-	MI0021279	MI0021279	hsa-mir-6134	hsa-mir-6134	na
4376_	chrX	miRNA	28513692.0	28513710.0	-	MIMAT0024618	MIMAT0024618	hsa-miR-6134-3p	hsa-miR-6134	MI0021279
4377_	chrX	miRNA_primary_transcript	29592395.0	29592475.0	+	MI0019299	MI0019299	hsa-mir-4666b	hsa-mir-4666b	na
4378_	chrX	miRNA	29592403.0	29592425.0	+	MIMAT0022485	MIMAT0022485	hsa-miR-4666b-5p	hsa-miR-4666b	MI0019299
4379_	chrX	miRNA_primary_transcript	32601773.0	32601869.0	-	MI0016420	MI0016420	hsa-mir-3915	hsa-mir-3915	na
4380_	chrX	miRNA	32601828.0	32601849.0	-	MIMAT0018189	MIMAT0018189	hsa-miR-3915-5p	hsa-miR-3915	MI0016420
4381_	chrX	miRNA_primary_transcript	32659591.0	32659676.0	-	MI0006378	MI0006378	hsa-mir-548f-5	hsa-mir-548f-5	na
4382_	chrX	miRNA	32659607.0	32659625.0	-	MIMAT0005895_4	MIMAT0005895	hsa-miR-548f-3p	hsa-miR-548f-3p	MI0006378
4383_	chrX	miRNA_primary_transcript	37883148.0	37883239.0	-	MI0016815	MI0016815	hsa-mir-548aj-2	hsa-mir-548aj-2	na
4384_	chrX	miRNA	37883165.0	37883185.0	-	MIMAT0018990_1	MIMAT0018990	hsa-miR-548aj-3p	hsa-miR-548aj-3p	MI0016815
4385_	chrX	miRNA	37883202.0	37883224.0	-	MIMAT0022739	MIMAT0022739	hsa-miR-548aj-5p	hsa-miR-548aj-5p	MI0016815
4386_	chrX	miRNA_primary_transcript	39520470.0	39520575.0	+	MI0016593	MI0016593	hsa-mir-3937	hsa-mir-3937	na
4387_	chrX	miRNA	39520530.0	39520552.0	+	MIMAT0018352	MIMAT0018352	hsa-miR-3937-3p	hsa-miR-3937	MI0016593
4388_	chrX	miRNA_primary_transcript	39696815.0	39696867.0	+	MI0016905	MI0016905	hsa-mir-1587	hsa-mir-1587	na
4389_	chrX	miRNA	39696816.0	39696835.0	+	MIMAT0019077	MIMAT0019077	hsa-miR-1587-5p	hsa-miR-1587	MI0016905
4390_	chrX	miRNA_primary_transcript	45605585.0	45605694.0	-	MI0000298	MI0000298	hsa-mir-221	hsa-mir-221	na
4391_	chrX	miRNA	45605649.0	45605670.0	-	MIMAT0004568	MIMAT0004568	hsa-miR-221-5p	hsa-miR-221-5p	MI0000298
4392_	chrX	miRNA	45605608.0	45605630.0	-	MIMAT0000278	MIMAT0000278	hsa-miR-221-3p	hsa-miR-221-3p	MI0000298
4393_	chrX	miRNA_primary_transcript	45606421.0	45606530.0	-	MI0000299	MI0000299	hsa-mir-222	hsa-mir-222	na
4394_	chrX	miRNA	45606479.0	45606500.0	-	MIMAT0004569	MIMAT0004569	hsa-miR-222-5p	hsa-miR-222-5p	MI0000299
4395_	chrX	miRNA	45606442.0	45606462.0	-	MIMAT0000279	MIMAT0000279	hsa-miR-222-3p	hsa-miR-222-3p	MI0000299
4396_	chrX	miRNA_primary_transcript	47446828.0	47446904.0	+	MI0017410	MI0017410	hsa-mir-4769	hsa-mir-4769	na
4397_	chrX	miRNA	47446835.0	47446858.0	+	MIMAT0019922	MIMAT0019922	hsa-miR-4769-5p	hsa-miR-4769-5p	MI0017410
4398_	chrX	miRNA	47446875.0	47446896.0	+	MIMAT0019923	MIMAT0019923	hsa-miR-4769-3p	hsa-miR-4769-3p	MI0017410
4399_	chrX	miRNA_primary_transcript	49767754.0	49767844.0	+	MI0003205	MI0003205	hsa-mir-532	hsa-mir-532	na
4400_	chrX	miRNA	49767773.0	49767794.0	+	MIMAT0002888	MIMAT0002888	hsa-miR-532-5p	hsa-miR-532-5p	MI0003205
4401_	chrX	miRNA	49767810.0	49767831.0	+	MIMAT0004780	MIMAT0004780	hsa-miR-532-3p	hsa-miR-532-3p	MI0003205
4402_	chrX	miRNA_primary_transcript	49768109.0	49768194.0	+	MI0000484	MI0000484	hsa-mir-188	hsa-mir-188	na
4403_	chrX	miRNA	49768123.0	49768143.0	+	MIMAT0000457	MIMAT0000457	hsa-miR-188-5p	hsa-miR-188-5p	MI0000484
4404_	chrX	miRNA	49768162.0	49768182.0	+	MIMAT0004613	MIMAT0004613	hsa-miR-188-3p	hsa-miR-188-3p	MI0000484
4405_	chrX	miRNA_primary_transcript	49773039.0	49773122.0	+	MI0003184	MI0003184	hsa-mir-500a	hsa-mir-500a	na
4406_	chrX	miRNA	49773051.0	49773073.0	+	MIMAT0004773	MIMAT0004773	hsa-miR-500a-5p	hsa-miR-500a-5p	MI0003184
4407_	chrX	miRNA	49773090.0	49773111.0	+	MIMAT0002871	MIMAT0002871	hsa-miR-500a-3p	hsa-miR-500a-3p	MI0003184
4408_	chrX	miRNA_primary_transcript	49773572.0	49773636.0	+	MI0000762	MI0000762	hsa-mir-362	hsa-mir-362	na
4409_	chrX	miRNA	49773576.0	49773599.0	+	MIMAT0000705	MIMAT0000705	hsa-miR-362-5p	hsa-miR-362-5p	MI0000762
4410_	chrX	miRNA	49773613.0	49773634.0	+	MIMAT0004683	MIMAT0004683	hsa-miR-362-3p	hsa-miR-362-3p	MI0000762
4411_	chrX	miRNA_primary_transcript	49774330.0	49774413.0	+	MI0003185	MI0003185	hsa-mir-501	hsa-mir-501	na
4412_	chrX	miRNA	49774343.0	49774364.0	+	MIMAT0002872	MIMAT0002872	hsa-miR-501-5p	hsa-miR-501-5p	MI0003185
4413_	chrX	miRNA	49774380.0	49774401.0	+	MIMAT0004774	MIMAT0004774	hsa-miR-501-3p	hsa-miR-501-3p	MI0003185
4414_	chrX	miRNA_primary_transcript	49775280.0	49775358.0	+	MI0015903	MI0015903	hsa-mir-500b	hsa-mir-500b	na
4415_	chrX	miRNA	49775290.0	49775307.0	+	MIMAT0016925	MIMAT0016925	hsa-miR-500b-5p	hsa-miR-500b-5p	MI0015903
4416_	chrX	miRNA	49775330.0	49775349.0	+	MIMAT0027032	MIMAT0027032	hsa-miR-500b-3p	hsa-miR-500b-3p	MI0015903
4417_	chrX	miRNA_primary_transcript	49777849.0	49777945.0	+	MI0003684	MI0003684	hsa-mir-660	hsa-mir-660	na
4418_	chrX	miRNA	49777864.0	49777885.0	+	MIMAT0003338	MIMAT0003338	hsa-miR-660-5p	hsa-miR-660-5p	MI0003684
4419_	chrX	miRNA	49777900.0	49777920.0	+	MIMAT0022711	MIMAT0022711	hsa-miR-660-3p	hsa-miR-660-3p	MI0003684
4420_	chrX	miRNA_primary_transcript	49779206.0	49779291.0	+	MI0003186	MI0003186	hsa-mir-502	hsa-mir-502	na
4421_	chrX	miRNA	49779221.0	49779241.0	+	MIMAT0002873	MIMAT0002873	hsa-miR-502-5p	hsa-miR-502-5p	MI0003186
4422_	chrX	miRNA	49779257.0	49779278.0	+	MIMAT0004775	MIMAT0004775	hsa-miR-502-3p	hsa-miR-502-3p	MI0003186
4423_	chrX	miRNA_primary_transcript	52079699.0	52079784.0	-	MI0025924	MI0025924	hsa-mir-8088	hsa-mir-8088	na
4424_	chrX	miRNA	52079754.0	52079774.0	-	MIMAT0031015	MIMAT0031015	hsa-miR-8088-5p	hsa-miR-8088	MI0025924
4425_	chrX	miRNA_primary_transcript	53224593.0	53224670.0	-	MI0022742	MI0022742	hsa-mir-6895	hsa-mir-6895	na
4426_	chrX	miRNA	53224645.0	53224665.0	-	MIMAT0027690	MIMAT0027690	hsa-miR-6895-5p	hsa-miR-6895-5p	MI0022742
4427_	chrX	miRNA	53224593.0	53224614.0	-	MIMAT0027691	MIMAT0027691	hsa-miR-6895-3p	hsa-miR-6895-3p	MI0022742
4428_	chrX	miRNA_primary_transcript	53228071.0	53228127.0	-	MI0022741	MI0022741	hsa-mir-6894	hsa-mir-6894	na
